post_id,post_datetime,platform,content_type,category,impressions,reach,likes,comments,shares,saves,link_clicks,date,year,month,month_name,week,day_of_week,hour,quarter,time_slot,total_engagement,engagement_rate,reach_rate,ctr,performance_tier
POST_0435,2023-03-18 19:11:00,Instagram,Carousel,Festive/Seasonal,23338,17648,3577,414,154,88,545,2023-03-18,2023,3,Mar,11,Saturday,19,1,Evening (17-21),4233,23.99,75.62,2.34,High Performer
POST_0436,2023-10-07 16:25:00,Facebook,Reel,Promotion/Sale,17039,14576,4326,664,212,0,448,2023-10-07,2023,10,Oct,40,Saturday,16,4,Afternoon (12-16),5202,35.69,85.54,2.63,High Performer
POST_0437,2023-01-19 01:20:00,Facebook,Video,Behind the Scenes,24418,17852,3077,230,241,0,295,2023-01-19,2023,1,Jan,3,Thursday,1,1,Night (22-5),3548,19.87,73.11,1.21,Average
POST_0438,2023-07-09 15:18:00,Twitter,Image,Behind the Scenes,5209,3730,416,64,35,0,122,2023-07-09,2023,7,Jul,27,Sunday,15,3,Afternoon (12-16),515,13.81,71.61,2.34,Average
POST_0439,2023-10-26 08:47:00,Instagram,Reel,User Generated Content,60024,39483,7677,417,702,265,1054,2023-10-26,2023,10,Oct,43,Thursday,8,4,Morning (6-11),9061,22.95,65.78,1.76,Average
POST_0440,2023-10-10 08:44:00,Instagram,Story,Festive/Seasonal,13040,10649,631,105,58,24,394,2023-10-10,2023,10,Oct,41,Tuesday,8,4,Morning (6-11),818,7.68,81.66,3.02,Needs Improvement
POST_0441,2023-03-17 13:40:00,Facebook,Image,User Generated Content,14962,9976,569,102,30,0,323,2023-03-17,2023,3,Mar,11,Friday,13,1,Afternoon (12-16),701,7.03,66.68,2.16,Needs Improvement
POST_0442,2023-08-09 09:31:00,Facebook,Reel,Behind the Scenes,83025,71775,27518,2239,903,0,1603,2023-08-09,2023,8,Aug,32,Wednesday,9,3,Morning (6-11),30660,42.72,86.45,1.93,High Performer
POST_0443,2023-03-07 07:36:00,Twitter,Image,Tutorial,14490,10551,1169,93,36,0,347,2023-03-07,2023,3,Mar,10,Tuesday,7,1,Morning (6-11),1298,12.3,72.82,2.39,Average
POST_0444,2023-01-22 20:50:00,Twitter,Reel,Product Launch,29123,24480,3377,536,247,0,658,2023-01-22,2023,1,Jan,3,Sunday,20,1,Evening (17-21),4160,16.99,84.06,2.26,Average
POST_0446,2023-07-06 14:20:00,Instagram,Image,Tutorial,20965,14826,1561,266,148,63,382,2023-07-06,2023,7,Jul,27,Thursday,14,3,Afternoon (12-16),2038,13.75,70.72,1.82,Average
POST_0447,2023-01-21 05:24:00,Facebook,Video,Festive/Seasonal,25743,17076,3651,502,282,0,361,2023-01-21,2023,1,Jan,3,Saturday,5,1,Night (22-5),4435,25.97,66.33,1.4,High Performer
POST_0448,2023-07-03 02:17:00,Facebook,Video,Tutorial,37062,25640,5745,803,452,0,755,2023-07-03,2023,7,Jul,27,Monday,2,3,Night (22-5),7000,27.3,69.18,2.04,High Performer
POST_0449,2023-04-18 16:52:00,Instagram,Image,Behind the Scenes,13103,10480,683,96,42,41,368,2023-04-18,2023,4,Apr,16,Tuesday,16,2,Afternoon (12-16),862,8.23,79.98,2.81,Needs Improvement
POST_0450,2023-12-16 21:50:00,Instagram,Video,Product Launch,38460,25183,7215,932,569,507,858,2023-12-16,2023,12,Dec,50,Saturday,21,4,Evening (17-21),9223,36.62,65.48,2.23,High Performer
POST_0451,2023-05-08 08:25:00,Instagram,Video,Product Launch,70191,52676,7713,959,380,580,1448,2023-05-08,2023,5,May,19,Monday,8,2,Morning (6-11),9632,18.29,75.05,2.06,Average
POST_0452,2023-12-08 16:23:00,Facebook,Image,Festive/Seasonal,10896,8049,426,23,25,0,100,2023-12-08,2023,12,Dec,49,Friday,16,4,Afternoon (12-16),474,5.89,73.87,0.92,Needs Improvement
POST_0453,2023-02-22 16:07:00,Facebook,Reel,Behind the Scenes,40723,33179,6041,979,555,0,527,2023-02-22,2023,2,Feb,8,Wednesday,16,1,Afternoon (12-16),7575,22.83,81.47,1.29,Average
POST_0454,2023-07-01 04:59:00,Instagram,Video,Tutorial,41737,30118,8788,1578,282,648,863,2023-07-01,2023,7,Jul,26,Saturday,4,3,Night (22-5),11296,37.51,72.16,2.07,High Performer
POST_0455,2023-10-14 17:36:00,Instagram,Image,Promotion/Sale,18619,12392,993,58,97,68,440,2023-10-14,2023,10,Oct,41,Saturday,17,4,Evening (17-21),1216,9.81,66.56,2.36,Average
POST_0456,2023-07-28 02:12:00,Twitter,Carousel,User Generated Content,11795,7917,1009,59,45,0,133,2023-07-28,2023,7,Jul,30,Friday,2,3,Night (22-5),1113,14.06,67.12,1.13,Average
POST_0457,2023-11-14 13:37:00,Facebook,Image,Tutorial,5153,3565,221,39,18,0,139,2023-11-14,2023,11,Nov,46,Tuesday,13,4,Afternoon (12-16),278,7.8,69.18,2.7,Needs Improvement
POST_0458,2023-03-21 15:34:00,Instagram,Story,Festive/Seasonal,8779,6317,590,54,30,20,87,2023-03-21,2023,3,Mar,12,Tuesday,15,1,Afternoon (12-16),694,10.99,71.96,0.99,Average
POST_0459,2023-05-02 08:11:00,Instagram,Video,Promotion/Sale,72157,48030,7644,1186,307,310,1726,2023-05-02,2023,5,May,18,Tuesday,8,2,Morning (6-11),9447,19.67,66.56,2.39,Average
POST_0460,2023-03-25 04:43:00,Instagram,Image,Festive/Seasonal,5742,3851,363,32,25,24,54,2023-03-25,2023,3,Mar,12,Saturday,4,1,Night (22-5),444,11.53,67.07,0.94,Average
POST_0461,2023-04-01 17:49:00,Instagram,Carousel,Product Launch,11787,9500,1058,119,37,50,182,2023-04-01,2023,4,Apr,13,Saturday,17,2,Evening (17-21),1264,13.31,80.6,1.54,Average
POST_0462,2023-07-31 22:35:00,Instagram,Image,Tutorial,28230,18751,1653,181,133,90,562,2023-07-31,2023,7,Jul,31,Monday,22,3,Night (22-5),2057,10.97,66.42,1.99,Average
POST_0463,2023-01-13 23:01:00,Facebook,Video,Tutorial,17524,13747,4126,737,380,0,290,2023-01-13,2023,1,Jan,2,Friday,23,1,Night (22-5),5243,38.14,78.45,1.65,High Performer
POST_0464,2023-04-02 21:46:00,Instagram,Image,Promotion/Sale,20592,15904,1895,216,120,133,331,2023-04-02,2023,4,Apr,13,Sunday,21,2,Evening (17-21),2364,14.86,77.23,1.61,Average
POST_0465,2023-06-20 03:29:00,Twitter,Reel,Tutorial,9456,7219,2333,154,102,0,278,2023-06-20,2023,6,Jun,25,Tuesday,3,2,Night (22-5),2589,35.86,76.34,2.94,High Performer
POST_0466,2023-07-30 16:45:00,Twitter,Reel,Behind the Scenes,9315,7376,2038,231,153,0,124,2023-07-30,2023,7,Jul,30,Sunday,16,3,Afternoon (12-16),2422,32.84,79.18,1.33,High Performer
POST_0467,2023-12-09 12:13:00,Facebook,Image,User Generated Content,10482,7183,738,54,36,0,118,2023-12-09,2023,12,Dec,49,Saturday,12,4,Afternoon (12-16),828,11.53,68.53,1.13,Average
POST_0468,2023-05-08 00:28:00,Twitter,Image,User Generated Content,3432,2939,221,37,21,0,79,2023-05-08,2023,5,May,19,Monday,0,2,Night (22-5),279,9.49,85.64,2.3,Average
POST_0469,2023-05-17 08:51:00,Instagram,Reel,Festive/Seasonal,101788,75511,11347,1388,1011,768,1151,2023-05-17,2023,5,May,20,Wednesday,8,2,Morning (6-11),14514,19.22,74.18,1.13,Average
POST_0470,2023-03-23 22:18:00,Instagram,Reel,Festive/Seasonal,34108,24050,4421,723,209,158,240,2023-03-23,2023,3,Mar,12,Thursday,22,1,Night (22-5),5511,22.91,70.51,0.7,Average
POST_0471,2023-12-26 08:53:00,Facebook,Image,User Generated Content,24617,20618,1290,141,70,0,264,2023-12-26,2023,12,Dec,52,Tuesday,8,4,Morning (6-11),1501,7.28,83.76,1.07,Needs Improvement
POST_0472,2023-02-25 19:44:00,Facebook,Story,Promotion/Sale,15984,14068,547,48,24,0,241,2023-02-25,2023,2,Feb,8,Saturday,19,1,Evening (17-21),619,4.4,88.01,1.51,Needs Improvement
POST_0473,2023-07-15 06:04:00,Instagram,Reel,Behind the Scenes,33382,28045,4698,532,282,262,1121,2023-07-15,2023,7,Jul,28,Saturday,6,3,Morning (6-11),5774,20.59,84.01,3.36,Average
POST_0474,2023-01-20 23:52:00,Facebook,Image,Product Launch,13749,10304,1313,94,42,0,166,2023-01-20,2023,1,Jan,3,Friday,23,1,Night (22-5),1449,14.06,74.94,1.21,Average
POST_0475,2023-08-29 05:54:00,Facebook,Image,Promotion/Sale,10322,9059,878,101,29,0,100,2023-08-29,2023,8,Aug,35,Tuesday,5,3,Night (22-5),1008,11.13,87.76,0.97,Average
POST_0476,2023-04-24 08:50:00,Instagram,Carousel,Tutorial,27629,20985,4046,286,128,189,359,2023-04-24,2023,4,Apr,17,Monday,8,2,Morning (6-11),4649,22.15,75.95,1.3,Average
POST_0477,2023-04-13 19:50:00,Instagram,Image,Product Launch,23405,16228,1370,211,78,89,223,2023-04-13,2023,4,Apr,15,Thursday,19,2,Evening (17-21),1748,10.77,69.34,0.95,Average
POST_0478,2023-08-24 12:26:00,Twitter,Story,Festive/Seasonal,6622,4696,398,49,37,0,101,2023-08-24,2023,8,Aug,34,Thursday,12,3,Afternoon (12-16),484,10.31,70.92,1.53,Average
POST_0479,2023-06-29 13:43:00,Instagram,Image,User Generated Content,30762,21798,1768,95,172,106,828,2023-06-29,2023,6,Jun,26,Thursday,13,2,Afternoon (12-16),2141,9.82,70.86,2.69,Average
POST_0480,2023-06-06 19:31:00,Instagram,Story,Behind the Scenes,20521,16475,1397,127,124,107,602,2023-06-06,2023,6,Jun,23,Tuesday,19,2,Evening (17-21),1755,10.65,80.28,2.93,Average
POST_0481,2023-04-27 13:08:00,Facebook,Story,User Generated Content,6879,6128,225,32,17,0,175,2023-04-27,2023,4,Apr,17,Thursday,13,2,Afternoon (12-16),274,4.47,89.08,2.54,Needs Improvement
POST_0482,2023-04-25 16:40:00,Instagram,Carousel,Product Launch,37537,27325,3305,199,201,117,554,2023-04-25,2023,4,Apr,17,Tuesday,16,2,Afternoon (12-16),3822,13.99,72.79,1.48,Average
POST_0483,2023-01-13 21:19:00,Instagram,Story,User Generated Content,31127,20713,883,62,63,25,808,2023-01-13,2023,1,Jan,2,Friday,21,1,Evening (17-21),1033,4.99,66.54,2.6,Needs Improvement
POST_0484,2023-12-04 14:15:00,Facebook,Image,Festive/Seasonal,10884,8439,604,67,46,0,274,2023-12-04,2023,12,Dec,49,Monday,14,4,Afternoon (12-16),717,8.5,77.54,2.52,Needs Improvement
POST_0485,2023-04-09 14:16:00,Instagram,Reel,Promotion/Sale,98210,83905,27000,1545,822,884,2509,2023-04-09,2023,4,Apr,14,Sunday,14,2,Afternoon (12-16),30251,36.05,85.43,2.55,High Performer
POST_0486,2023-07-24 05:42:00,Facebook,Video,Product Launch,23980,17999,5582,928,522,0,349,2023-07-24,2023,7,Jul,30,Monday,5,3,Night (22-5),7032,39.07,75.06,1.46,High Performer
POST_0487,2023-06-18 06:09:00,Instagram,Image,User Generated Content,6480,4511,364,38,32,9,144,2023-06-18,2023,6,Jun,24,Sunday,6,2,Morning (6-11),443,9.82,69.61,2.22,Average
POST_0488,2023-05-23 17:45:00,Facebook,Reel,Festive/Seasonal,28918,20878,5306,472,380,0,480,2023-05-23,2023,5,May,21,Tuesday,17,2,Evening (17-21),6158,29.5,72.2,1.66,High Performer
POST_0489,2023-02-05 15:27:00,Facebook,Story,Product Launch,6356,5296,441,75,38,0,142,2023-02-05,2023,2,Feb,5,Sunday,15,1,Afternoon (12-16),554,10.46,83.32,2.23,Average
POST_0490,2023-05-23 21:50:00,Facebook,Carousel,Promotion/Sale,36698,32095,4157,384,127,0,1116,2023-05-23,2023,5,May,21,Tuesday,21,2,Evening (17-21),4668,14.54,87.46,3.04,Average
POST_0491,2023-06-29 18:24:00,Instagram,Story,Product Launch,10571,8097,360,63,16,8,225,2023-06-29,2023,6,Jun,26,Thursday,18,2,Evening (17-21),447,5.52,76.6,2.13,Needs Improvement
POST_0492,2023-11-25 01:04:00,Twitter,Reel,User Generated Content,16514,10868,3223,384,119,0,164,2023-11-25,2023,11,Nov,47,Saturday,1,4,Night (22-5),3726,34.28,65.81,0.99,High Performer
POST_0494,2023-07-24 18:38:00,Instagram,Carousel,Product Launch,10201,6765,1161,127,53,65,118,2023-07-24,2023,7,Jul,30,Monday,18,3,Evening (17-21),1406,20.78,66.32,1.16,Average
POST_0495,2023-12-14 22:30:00,Instagram,Image,Behind the Scenes,11513,9845,923,88,51,63,195,2023-12-14,2023,12,Dec,50,Thursday,22,4,Night (22-5),1125,11.43,85.51,1.69,Average
POST_0496,2023-10-02 14:37:00,Instagram,Story,Tutorial,13349,8959,623,70,55,20,191,2023-10-02,2023,10,Oct,40,Monday,14,4,Afternoon (12-16),768,8.57,67.11,1.43,Needs Improvement
POST_0497,2023-06-19 19:25:00,Instagram,Carousel,Festive/Seasonal,42865,32782,3791,649,145,288,1000,2023-06-19,2023,6,Jun,25,Monday,19,2,Evening (17-21),4873,14.86,76.48,2.33,Average
POST_0498,2023-01-15 19:34:00,Instagram,Carousel,Promotion/Sale,51425,33846,4754,489,196,282,1324,2023-01-15,2023,1,Jan,2,Sunday,19,1,Evening (17-21),5721,16.9,65.82,2.57,Average
POST_0499,2023-03-01 07:32:00,Instagram,Image,Tutorial,19605,14790,875,113,83,52,181,2023-03-01,2023,3,Mar,9,Wednesday,7,1,Morning (6-11),1123,7.59,75.44,0.92,Needs Improvement
POST_0500,2023-05-14 07:59:00,Instagram,Carousel,Product Launch,41187,32441,4219,668,367,239,687,2023-05-14,2023,5,May,19,Sunday,7,2,Morning (6-11),5493,16.93,78.77,1.67,Average
POST_0501,2023-04-02 22:58:00,Instagram,Image,Promotion/Sale,9909,7464,842,114,29,36,115,2023-04-02,2023,4,Apr,13,Sunday,22,2,Night (22-5),1021,13.68,75.33,1.16,Average
POST_0502,2023-10-25 19:55:00,Twitter,Image,User Generated Content,5985,5128,266,27,11,0,186,2023-10-25,2023,10,Oct,43,Wednesday,19,4,Evening (17-21),304,5.93,85.68,3.11,Needs Improvement
POST_0503,2023-05-16 21:44:00,Facebook,Reel,Behind the Scenes,37585,31303,11684,919,1075,0,1190,2023-05-16,2023,5,May,20,Tuesday,21,2,Evening (17-21),13678,43.7,83.29,3.17,High Performer
POST_0504,2023-01-20 06:26:00,Instagram,Reel,Festive/Seasonal,56312,45548,13174,1349,1089,683,1381,2023-01-20,2023,1,Jan,3,Friday,6,1,Morning (6-11),16295,35.78,80.89,2.45,High Performer
POST_0505,2023-02-25 16:34:00,Instagram,Reel,Behind the Scenes,64960,44602,15219,1829,1356,698,953,2023-02-25,2023,2,Feb,8,Saturday,16,1,Afternoon (12-16),19102,42.83,68.66,1.47,High Performer
POST_0506,2023-11-02 14:02:00,Instagram,Reel,Product Launch,81495,58089,19989,2257,1319,769,1579,2023-11-02,2023,11,Nov,44,Thursday,14,4,Afternoon (12-16),24334,41.89,71.28,1.94,High Performer
POST_0507,2023-08-11 11:50:00,Twitter,Image,Behind the Scenes,3277,2135,303,53,17,0,68,2023-08-11,2023,8,Aug,32,Friday,11,3,Morning (6-11),373,17.47,65.15,2.08,Average
POST_0508,2023-06-26 19:23:00,Instagram,Image,Product Launch,24222,19808,2482,429,143,166,356,2023-06-26,2023,6,Jun,26,Monday,19,2,Evening (17-21),3220,16.26,81.78,1.47,Average
POST_0509,2023-06-10 19:44:00,Facebook,Story,Behind the Scenes,24645,16760,1735,127,127,0,279,2023-06-10,2023,6,Jun,23,Saturday,19,2,Evening (17-21),1989,11.87,68.01,1.13,Average
POST_0510,2023-08-12 12:57:00,Instagram,Image,Promotion/Sale,21166,16649,1465,103,61,66,544,2023-08-12,2023,8,Aug,32,Saturday,12,3,Afternoon (12-16),1695,10.18,78.66,2.57,Average
POST_0511,2023-11-07 10:51:00,Twitter,Image,Behind the Scenes,1650,1345,142,10,6,0,14,2023-11-07,2023,11,Nov,45,Tuesday,10,4,Morning (6-11),158,11.75,81.52,0.85,Average
POST_0512,2023-09-19 05:34:00,Instagram,Reel,Tutorial,47237,42214,6867,549,623,519,953,2023-09-19,2023,9,Sep,38,Tuesday,5,3,Night (22-5),8558,20.27,89.37,2.02,Average
POST_0515,2023-10-23 20:58:00,Instagram,Text,User Generated Content,15250,10105,449,71,38,15,169,2023-10-23,2023,10,Oct,43,Monday,20,4,Evening (17-21),573,5.67,66.26,1.11,Needs Improvement
POST_0516,2023-04-08 01:05:00,Instagram,Image,Product Launch,21117,18637,1065,115,57,76,233,2023-04-08,2023,4,Apr,14,Saturday,1,2,Night (22-5),1313,7.05,88.26,1.1,Needs Improvement
POST_0517,2023-05-11 12:06:00,Twitter,Reel,Promotion/Sale,11320,8751,2110,197,121,0,226,2023-05-11,2023,5,May,19,Thursday,12,2,Afternoon (12-16),2428,27.75,77.31,2.0,High Performer
POST_0518,2023-01-23 09:49:00,Facebook,Image,User Generated Content,10112,8018,1004,149,40,0,116,2023-01-23,2023,1,Jan,4,Monday,9,1,Morning (6-11),1193,14.88,79.29,1.15,Average
POST_0519,2023-12-29 21:15:00,Instagram,Reel,Tutorial,60205,49363,7034,383,403,434,780,2023-12-29,2023,12,Dec,52,Friday,21,4,Evening (17-21),8254,16.72,81.99,1.3,Average
POST_0520,2023-08-12 18:42:00,Instagram,Reel,Product Launch,30164,21565,7652,1273,388,258,481,2023-08-12,2023,8,Aug,32,Saturday,18,3,Evening (17-21),9571,44.38,71.49,1.59,High Performer
POST_0521,2023-01-01 12:42:00,Instagram,Reel,Festive/Seasonal,96956,79336,26897,2732,1101,1728,1651,2023-01-01,2023,1,Jan,52,Sunday,12,1,Afternoon (12-16),32458,40.91,81.83,1.7,High Performer
POST_0522,2023-09-24 04:22:00,Instagram,Reel,Product Launch,32783,23527,3500,626,143,277,925,2023-09-24,2023,9,Sep,38,Sunday,4,3,Night (22-5),4546,19.32,71.77,2.82,Average
POST_0523,2023-10-03 02:10:00,Facebook,Image,Product Launch,10810,9367,709,78,52,0,209,2023-10-03,2023,10,Oct,40,Tuesday,2,4,Night (22-5),839,8.96,86.65,1.93,Needs Improvement
POST_0524,2023-12-18 05:41:00,Facebook,Story,Festive/Seasonal,7386,5410,414,66,18,0,205,2023-12-18,2023,12,Dec,51,Monday,5,4,Night (22-5),498,9.21,73.25,2.78,Needs Improvement
POST_0525,2023-12-10 11:39:00,Twitter,Image,Promotion/Sale,5979,5051,250,39,8,0,185,2023-12-10,2023,12,Dec,49,Sunday,11,4,Morning (6-11),297,5.88,84.48,3.09,Needs Improvement
POST_0526,2023-04-11 12:02:00,Twitter,Image,User Generated Content,14280,10331,704,105,33,0,371,2023-04-11,2023,4,Apr,15,Tuesday,12,2,Afternoon (12-16),842,8.15,72.35,2.6,Needs Improvement
POST_0527,2023-07-06 20:36:00,Facebook,Carousel,Behind the Scenes,33323,26610,4227,586,297,0,608,2023-07-06,2023,7,Jul,27,Thursday,20,3,Evening (17-21),5110,19.2,79.85,1.82,Average
POST_0528,2023-08-09 03:41:00,Instagram,Reel,Promotion/Sale,30409,25608,4761,666,220,273,830,2023-08-09,2023,8,Aug,32,Wednesday,3,3,Night (22-5),5920,23.12,84.21,2.73,Average
POST_0529,2023-02-05 21:43:00,Instagram,Reel,Promotion/Sale,120950,79978,25268,2384,1604,1913,1596,2023-02-05,2023,2,Feb,5,Sunday,21,1,Evening (17-21),31169,38.97,66.12,1.32,High Performer
POST_0530,2023-12-07 20:41:00,Instagram,Story,Tutorial,17442,11396,477,39,15,27,259,2023-12-07,2023,12,Dec,49,Thursday,20,4,Evening (17-21),558,4.9,65.34,1.48,Needs Improvement
POST_0531,2023-06-19 21:25:00,Twitter,Reel,Product Launch,16178,13200,4951,279,457,0,360,2023-06-19,2023,6,Jun,25,Monday,21,2,Evening (17-21),5687,43.08,81.59,2.23,High Performer
POST_0532,2023-11-16 21:48:00,Instagram,Image,Product Launch,33793,26191,1431,88,103,57,982,2023-11-16,2023,11,Nov,46,Thursday,21,4,Evening (17-21),1679,6.41,77.5,2.91,Needs Improvement
POST_0533,2023-06-10 10:21:00,Facebook,Image,Behind the Scenes,8724,6310,621,87,57,0,213,2023-06-10,2023,6,Jun,23,Saturday,10,2,Morning (6-11),765,12.12,72.33,2.44,Average
POST_0534,2023-12-06 09:50:00,Twitter,Image,Tutorial,12353,10128,1405,124,42,0,183,2023-12-06,2023,12,Dec,49,Wednesday,9,4,Morning (6-11),1571,15.51,81.99,1.48,Average
POST_0535,2023-03-05 09:27:00,Facebook,Reel,Behind the Scenes,70529,56307,7441,1077,391,0,1686,2023-03-05,2023,3,Mar,9,Sunday,9,1,Morning (6-11),8909,15.82,79.84,2.39,Average
POST_0536,2023-06-03 09:06:00,Facebook,Video,Behind the Scenes,38803,28546,4057,252,357,0,1071,2023-06-03,2023,6,Jun,22,Saturday,9,2,Morning (6-11),4666,16.35,73.57,2.76,Average
POST_0537,2023-09-17 02:00:00,Instagram,Image,Promotion/Sale,9899,8238,1012,66,30,63,170,2023-09-17,2023,9,Sep,37,Sunday,2,3,Night (22-5),1171,14.21,83.22,1.72,Average
POST_0538,2023-06-08 07:06:00,Twitter,Image,User Generated Content,8055,5261,525,84,50,0,141,2023-06-08,2023,6,Jun,23,Thursday,7,2,Morning (6-11),659,12.53,65.31,1.75,Average
POST_0539,2023-12-08 08:16:00,Twitter,Reel,Promotion/Sale,25234,18799,5328,535,249,0,241,2023-12-08,2023,12,Dec,49,Friday,8,4,Morning (6-11),6112,32.51,74.5,0.96,High Performer
POST_0540,2023-07-29 03:14:00,Instagram,Text,User Generated Content,5176,3489,113,20,6,5,126,2023-07-29,2023,7,Jul,30,Saturday,3,3,Night (22-5),144,4.13,67.41,2.43,Needs Improvement
POST_0541,2023-06-17 18:32:00,Instagram,Story,Product Launch,6754,5070,428,59,22,11,146,2023-06-17,2023,6,Jun,24,Saturday,18,2,Evening (17-21),520,10.26,75.07,2.16,Average
POST_0542,2023-07-26 08:47:00,Instagram,Image,Promotion/Sale,20152,16013,1834,258,151,132,400,2023-07-26,2023,7,Jul,30,Wednesday,8,3,Morning (6-11),2375,14.83,79.46,1.98,Average
POST_0543,2023-12-23 04:33:00,Facebook,Text,Behind the Scenes,3161,2074,78,8,5,0,73,2023-12-23,2023,12,Dec,51,Saturday,4,4,Night (22-5),91,4.39,65.61,2.31,Needs Improvement
POST_0544,2023-06-01 01:35:00,Facebook,Reel,Tutorial,19249,13116,4913,314,311,0,361,2023-06-01,2023,6,Jun,22,Thursday,1,2,Night (22-5),5538,42.22,68.14,1.88,High Performer
POST_0545,2023-10-11 21:37:00,Facebook,Text,User Generated Content,3915,2647,137,16,6,0,77,2023-10-11,2023,10,Oct,41,Wednesday,21,4,Evening (17-21),159,6.01,67.61,1.97,Needs Improvement
POST_0546,2023-03-07 12:44:00,Instagram,Reel,Behind the Scenes,85137,56224,14366,2005,684,552,1597,2023-03-07,2023,3,Mar,10,Tuesday,12,1,Afternoon (12-16),17607,31.32,66.04,1.88,High Performer
POST_0547,2023-04-09 20:36:00,Twitter,Story,Festive/Seasonal,8943,7245,503,37,39,0,193,2023-04-09,2023,4,Apr,14,Sunday,20,2,Evening (17-21),579,7.99,81.01,2.16,Needs Improvement
POST_0548,2023-08-04 19:14:00,Twitter,Reel,Festive/Seasonal,26659,23402,3120,284,106,0,772,2023-08-04,2023,8,Aug,31,Friday,19,3,Evening (17-21),3510,15.0,87.78,2.9,Average
POST_0549,2023-12-07 12:28:00,Twitter,Carousel,User Generated Content,11691,8756,1583,172,93,0,333,2023-12-07,2023,12,Dec,49,Thursday,12,4,Afternoon (12-16),1848,21.11,74.9,2.85,Average
POST_0550,2023-07-14 14:23:00,Facebook,Reel,Festive/Seasonal,35220,23953,6650,1170,375,0,284,2023-07-14,2023,7,Jul,28,Friday,14,3,Afternoon (12-16),8195,34.21,68.01,0.81,High Performer
POST_0551,2023-12-13 21:25:00,Facebook,Image,Festive/Seasonal,12169,9911,1425,154,78,0,218,2023-12-13,2023,12,Dec,50,Wednesday,21,4,Evening (17-21),1657,16.72,81.44,1.79,Average
POST_0552,2023-03-31 00:29:00,Instagram,Text,User Generated Content,2044,1779,78,7,5,3,52,2023-03-31,2023,3,Mar,13,Friday,0,1,Night (22-5),93,5.23,87.04,2.54,Needs Improvement
POST_0553,2023-11-12 07:49:00,Facebook,Video,Tutorial,75207,51731,11326,1452,800,0,1140,2023-11-12,2023,11,Nov,45,Sunday,7,4,Morning (6-11),13578,26.25,68.78,1.52,High Performer
POST_0554,2023-10-19 05:43:00,Instagram,Reel,User Generated Content,31329,21357,4875,346,396,158,251,2023-10-19,2023,10,Oct,42,Thursday,5,4,Night (22-5),5775,27.04,68.17,0.8,High Performer
POST_0555,2023-06-04 21:37:00,Instagram,Story,Behind the Scenes,47005,37333,2272,350,154,56,1007,2023-06-04,2023,6,Jun,22,Sunday,21,2,Evening (17-21),2832,7.59,79.42,2.14,Needs Improvement
POST_0556,2023-07-27 14:44:00,Instagram,Story,Product Launch,31371,23499,1347,92,54,61,654,2023-07-27,2023,7,Jul,30,Thursday,14,3,Afternoon (12-16),1554,6.61,74.91,2.08,Needs Improvement
POST_0557,2023-10-08 10:32:00,Instagram,Image,Product Launch,20309,13607,1276,168,112,85,249,2023-10-08,2023,10,Oct,40,Sunday,10,4,Morning (6-11),1641,12.06,67.0,1.23,Average
POST_0559,2023-06-05 07:22:00,Facebook,Image,Festive/Seasonal,24038,21249,2391,269,207,0,818,2023-06-05,2023,6,Jun,23,Monday,7,2,Morning (6-11),2867,13.49,88.4,3.4,Average
POST_0560,2023-05-27 04:01:00,Twitter,Image,Festive/Seasonal,994,890,50,7,2,0,12,2023-05-27,2023,5,May,21,Saturday,4,2,Night (22-5),59,6.63,89.54,1.21,Needs Improvement
POST_0561,2023-04-18 07:30:00,Facebook,Image,Tutorial,24162,16034,1692,283,96,0,264,2023-04-18,2023,4,Apr,16,Tuesday,7,2,Morning (6-11),2071,12.92,66.36,1.09,Average
